,Salario,Empresa,Modalidad,PlataformasEmpleo,Fecha,PuestoTrabajo,Pais,idPais,Continente,herramientas
2743,37423.0,Allstate,presencial,glassdoor,2019-11-01,data analyst,Canada,CA,Northern America,['sas']
2744,39650.0,Segic,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,['excel']
2745,39700.0,Randstad,presencial,glassdoor,2019-11-02,data analyst,Canada,CA,Northern America,[]
2746,39898.0,Business Consultants,presencial,glassdoor,2019-11-07,data analyst,Canada,CA,Northern America,[]
2747,40252.0,Randstad,presencial,glassdoor,2019-10-17,data analyst,Canada,CA,Northern America,[]
2748,131982.0,Continental Technology Solutions,presencial,glassdoor,2019-07-29,data analyst,Canada,CA,Northern America,[]
2749,132095.0,Blinds to Go,presencial,glassdoor,2019-11-07,data analyst,Canada,CA,Northern America,['tableau']
2750,132614.0,NorthOne,presencial,glassdoor,2019-11-04,data analyst,Canada,CA,Northern America,"['python', 'sql']"
2751,132785.0,Manulife,presencial,glassdoor,2019-10-14,data analyst,Canada,CA,Northern America,[]
2752,134718.0,CPP Investment Board,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,[]
2753,134786.0,Consulting Services,presencial,glassdoor,2019-11-06,data analyst,Canada,CA,Northern America,[]
2754,134829.0,Diverse Lynx,presencial,glassdoor,2019-09-17,data analyst,Canada,CA,Northern America,['excel']
2755,136857.0,Vichara Technologies,presencial,glassdoor,2019-10-28,data analyst,Canada,CA,Northern America,['sql']
2756,141793.0,University of Waterloo,presencial,glassdoor,2019-10-30,data analyst,Canada,CA,Northern America,"['r', 'sas']"
2757,141919.0,The Dawson Group Italia,presencial,glassdoor,2019-10-29,data analyst,Canada,CA,Northern America,['excel']
2758,141953.0,Aptos,presencial,glassdoor,2019-10-16,data analyst,Canada,CA,Northern America,[]
2759,142781.0,Birchwood Financial Partners,presencial,glassdoor,2019-11-07,data analyst,Canada,CA,Northern America,[]
2760,144872.0,Sunnybrook Health Sciences Centre,presencial,glassdoor,2019-11-06,data analyst,Canada,CA,Northern America,[]
2761,1263.0,PBS Systems,presencial,glassdoor,2019-11-05,data analyst,Canada,CA,Northern America,[]
2762,11165.0,Online Business Systems,presencial,glassdoor,2019-10-31,data analyst,Canada,CA,Northern America,[]
2763,11393.0,The Dawson Group Italia,presencial,glassdoor,2019-10-29,data analyst,Canada,CA,Northern America,['excel']
2764,16106.0,Institute for Clinical Evaluative Sciences,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,"['sql', 'sas']"
2765,16233.0,Kabam,presencial,glassdoor,2019-10-16,data analyst,Canada,CA,Northern America,['sql']
2766,37031.0,Canadian Tire,presencial,glassdoor,2019-10-31,data analyst,Canada,CA,Northern America,[]
2767,37573.0,isgSearch,presencial,glassdoor,2019-11-04,data analyst,Canada,CA,Northern America,[]
2768,37647.0,Sryas,presencial,glassdoor,2019-10-24,data analyst,Canada,CA,Northern America,['sql']
2769,37769.0,Trenlii,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,[]
2770,57564.0,Nettwerk,presencial,glassdoor,2019-11-05,data analyst,Canada,CA,Northern America,"['excel', 'r', 'snowflake', 'sql', 'tableau']"
2771,57602.0,INTERSECT,presencial,glassdoor,2019-11-07,data analyst,Canada,CA,Northern America,[]
2772,57712.0,Breakthru Beverage,presencial,glassdoor,2019-10-29,data analyst,Canada,CA,Northern America,[]
2773,63915.0,ATB Financial,presencial,glassdoor,2019-11-05,data analyst,Canada,CA,Northern America,"['python', 'sql']"
2774,65939.0,Dundas Data Visualization,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,[]
2775,75376.0,Vancouver Coastal Health,presencial,glassdoor,2019-11-02,data analyst,Canada,CA,Northern America,[]
2776,75459.0,Accreditation Canada,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,[]
2777,77348.0,MNP LLP,presencial,glassdoor,2019-10-31,data analyst,Canada,CA,Northern America,['sql']
2778,77612.0,BNP Paribas,presencial,glassdoor,2019-10-30,data analyst,Canada,CA,Northern America,[]
2779,77615.0,Dawn InfoTek,presencial,glassdoor,2019-11-07,data analyst,Canada,CA,Northern America,"['excel', 'sql', 'sas']"
2780,78800.0,Nickels Cabinets,presencial,glassdoor,2019-10-22,data analyst,Canada,CA,Northern America,['excel']
2781,78841.0,Haventree Bank,presencial,glassdoor,2019-11-05,data analyst,Canada,CA,Northern America,[]
2782,78846.0,Aptum Technologies,presencial,glassdoor,2019-11-04,data analyst,Canada,CA,Northern America,[]
2783,78918.0,Behaviour Interactive,presencial,glassdoor,2019-11-01,data analyst,Canada,CA,Northern America,"['python', 'r', 'segment', 'sql', 'tableau']"
2784,78985.0,Brandt,presencial,glassdoor,2019-10-24,data analyst,Canada,CA,Northern America,[]
2785,147055.0,Dawn InfoTek,presencial,glassdoor,2019-11-01,data analyst,Canada,CA,Northern America,[]
2786,147067.0,MindGeek,presencial,glassdoor,2019-11-07,data analyst,Canada,CA,Northern America,['segment']
2787,56085.0,Motion Industries,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,[]
2788,56144.0,Foresters Financial,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,['sql']
2789,83844.0,Deloitte,presencial,glassdoor,2019-10-08,data analyst,Canada,CA,Northern America,[]
2790,84431.0,Motion Industries,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,[]
2791,84618.0,Randstad,presencial,glassdoor,2019-10-17,data analyst,Canada,CA,Northern America,[]
2792,65024.0,RSA,presencial,glassdoor,2019-10-29,data analyst,Canada,CA,Northern America,[]
2793,92305.0,Ubisoft,presencial,glassdoor,2019-11-05,data analyst,Canada,CA,Northern America,[]
2794,94241.0,Pembina Pipelines,presencial,glassdoor,2019-10-28,data analyst,Canada,CA,Northern America,['excel']
2795,94243.0,MindGeek,presencial,glassdoor,2019-10-23,data analyst,Canada,CA,Northern America,['sql']
2796,96228.0,Enghouse Systems,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,[]
2797,96465.0,Echelon General Insurance,presencial,glassdoor,2019-09-16,data analyst,Canada,CA,Northern America,['r']
2798,26103.0,Randstad,presencial,glassdoor,2019-10-17,data analyst,Canada,CA,Northern America,[]
2799,26977.0,Genetec,presencial,glassdoor,2019-10-29,data analyst,Canada,CA,Northern America,[]
2800,27210.0,Systematix,presencial,glassdoor,2019-11-01,data analyst,Canada,CA,Northern America,[]
2801,34388.0,Heartland Farm Mutual,presencial,glassdoor,2019-11-04,data analyst,Canada,CA,Northern America,[]
2802,34589.0,Randstad,presencial,glassdoor,2019-10-01,data analyst,Canada,CA,Northern America,['sql']
2803,1452.0,Blue Valorem,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,[]
2804,6631.0,Staffigo Technical Services,presencial,glassdoor,2019-08-07,data analyst,Canada,CA,Northern America,[]
2805,6690.0,eTeam,presencial,glassdoor,2019-10-21,data analyst,Canada,CA,Northern America,[]
2806,11749.0,Allstate,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,[]
2807,11750.0,Vcan Technologies,presencial,glassdoor,2019-11-01,data analyst,Canada,CA,Northern America,[]
2808,16485.0,Ace It Strategies,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,['tableau']
2809,16505.0,CBC/Radio-Canada,presencial,glassdoor,2019-10-18,data analyst,Canada,CA,Northern America,['segment']
2810,16547.0,2isolutions,presencial,glassdoor,2019-10-03,data analyst,Canada,CA,Northern America,[]
2811,16642.0,HomEquity Bank,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,[]
2812,16694.0,Birchwood Automotive Group,presencial,glassdoor,2019-11-07,data analyst,Canada,CA,Northern America,[]
2813,24653.0,Randstad,presencial,glassdoor,2019-10-24,data analyst,Canada,CA,Northern America,['sql']
2814,24704.0,Acosys Consulting,presencial,glassdoor,2019-11-05,data analyst,Canada,CA,Northern America,[]
2815,25113.0,Eagle Professional Resources,presencial,glassdoor,2019-11-02,data analyst,Canada,CA,Northern America,['excel']
2816,83369.0,Electronic Arts,presencial,glassdoor,2019-11-05,data analyst,Canada,CA,Northern America,"['r', 'python', 'sql']"
2817,83554.0,isgSearch,presencial,glassdoor,2019-11-04,data analyst,Canada,CA,Northern America,[]
2818,85186.0,MindGeek,presencial,glassdoor,2019-11-07,data analyst,Canada,CA,Northern America,['segment']
2819,85191.0,lululemon,presencial,glassdoor,2019-10-15,data analyst,Canada,CA,Northern America,[]
2820,85287.0,Aon,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,['r']
2821,86011.0,The Employment Solution,presencial,glassdoor,2019-11-02,data analyst,Canada,CA,Northern America,['sql']
2822,86135.0,Innomar Strategies,presencial,glassdoor,2019-10-15,data analyst,Canada,CA,Northern America,['sql']
2823,90197.0,Geotab,presencial,glassdoor,2019-10-31,data analyst,Canada,CA,Northern America,"['redash', 'sql']"
2824,90649.0,Vcan Technologies,presencial,glassdoor,2019-11-01,data analyst,Canada,CA,Northern America,[]
2825,90681.0,Randstad,presencial,glassdoor,2019-09-30,data analyst,Canada,CA,Northern America,"['tableau', 'sas']"
2826,93760.0,Randstad,presencial,glassdoor,2019-10-23,data analyst,Canada,CA,Northern America,[]
2827,95992.0,Diverse Lynx,presencial,glassdoor,2019-09-17,data analyst,Canada,CA,Northern America,['excel']
2828,96055.0,Benchmark Consulting Canada,presencial,glassdoor,2019-11-07,data analyst,Canada,CA,Northern America,[]
2829,96111.0,Loblaw Companies,presencial,glassdoor,2019-11-04,data analyst,Canada,CA,Northern America,"['r', 'sql']"
2830,61685.0,Institute for Clinical Evaluative Sciences,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,"['sql', 'sas']"
2831,64533.0,S M Software Solutions,presencial,glassdoor,2019-10-16,data analyst,Canada,CA,Northern America,[]
2832,86625.0,Allstate,presencial,glassdoor,2019-10-31,data analyst,Canada,CA,Northern America,['sas']
2833,89647.0,Systematix,presencial,glassdoor,2019-11-01,data analyst,Canada,CA,Northern America,[]
2834,90076.0,Canadian Tire,presencial,glassdoor,2019-10-31,data analyst,Canada,CA,Northern America,[]
2835,169.0,isgSearch,presencial,glassdoor,2019-11-04,data analyst,Canada,CA,Northern America,[]
2836,5094.0,Mino Games,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,[]
2837,15066.0,IT Division,presencial,glassdoor,2019-10-23,data analyst,Canada,CA,Northern America,[]
2838,15143.0,Aecon,presencial,glassdoor,2019-10-31,data analyst,Canada,CA,Northern America,['excel']
2839,15229.0,Canadian Tire,presencial,glassdoor,2019-10-31,data analyst,Canada,CA,Northern America,[]
2840,15262.0,Breakthru Beverage,presencial,glassdoor,2019-10-29,data analyst,Canada,CA,Northern America,[]
2841,43939.0,Esri Canada,presencial,glassdoor,2019-10-31,data analyst,Canada,CA,Northern America,['sql']
2842,44046.0,Central 1,presencial,glassdoor,2019-10-23,data analyst,Canada,CA,Northern America,[]
2843,44745.0,Mercer,presencial,glassdoor,2019-10-23,data analyst,Canada,CA,Northern America,['excel']
2844,44892.0,NTT DATA,presencial,glassdoor,2019-11-06,data analyst,Canada,CA,Northern America,[]
2845,44899.0,Tata Consultancy Services,presencial,glassdoor,2019-10-30,data analyst,Canada,CA,Northern America,[]
2846,117212.0,Heart and Stroke Foundation of Canada,presencial,glassdoor,2019-11-04,data analyst,Canada,CA,Northern America,"['r', 'excel', 'sas']"
2847,117256.0,Transit App,presencial,glassdoor,2019-11-05,data analyst,Canada,CA,Northern America,['sql']
2848,117274.0,Purolator,presencial,glassdoor,2019-11-07,data analyst,Canada,CA,Northern America,[]
2849,124260.0,Levio,presencial,glassdoor,2019-10-17,data analyst,Canada,CA,Northern America,[]
2850,129730.0,Champion Petfoods,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,[]
2851,129802.0,Electronic Arts,presencial,glassdoor,2019-11-05,data analyst,Canada,CA,Northern America,"['r', 'python', 'sql']"
2852,129840.0,Eagle Professional Resources,presencial,glassdoor,2019-10-31,data analyst,Canada,CA,Northern America,['excel']
2853,47945.0,1QB Information Technologies 1QBit,presencial,glassdoor,2019-11-08,data analyst,Canada,CA,Northern America,[]
2854,2525.0,TAL International,presencial,glassdoor,2019-07-19,data engineer,Canada,CA,Northern America,[]
2855,31379.0,StreetLight Data,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,['python']
2856,87492.0,Manulife,presencial,glassdoor,2019-10-29,data engineer,Canada,CA,Northern America,['sql']
2857,3546.0,Keyrus Group,presencial,glassdoor,2019-10-31,data engineer,Canada,CA,Northern America,"['python', 'tableau']"
2858,51625.0,Manulife,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,[]
2859,103846.0,XGEN,presencial,glassdoor,2019-10-22,data engineer,Canada,CA,Northern America,['python']
2860,103895.0,Ignite Technical Resources,presencial,glassdoor,2019-10-16,data engineer,Canada,CA,Northern America,['sql']
2861,107170.0,Ecoation,presencial,glassdoor,2019-11-05,data engineer,Canada,CA,Northern America,['sql']
2862,56509.0,Hudson’s Bay Company,presencial,glassdoor,2019-11-01,data engineer,Canada,CA,Northern America,['sql']
2863,62212.0,Deloitte,presencial,glassdoor,2019-10-25,data engineer,Canada,CA,Northern America,[]
2864,62381.0,Electronic Arts,presencial,glassdoor,2019-10-28,data engineer,Canada,CA,Northern America,['sql']
2865,96692.0,TMC,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,[]
2866,100717.0,Achievers,presencial,glassdoor,2019-10-17,data engineer,Canada,CA,Northern America,"['r', 'python']"
2867,104903.0,Manulife,presencial,glassdoor,2019-11-07,data engineer,Canada,CA,Northern America,"['r', 'sql']"
2868,78118.0,Collective[i],presencial,glassdoor,2019-10-31,data engineer,Canada,CA,Northern America,"['python', 'sql']"
2869,80285.0,Paytm,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,[]
2870,33932.0,Mino Games,presencial,glassdoor,2019-11-05,data engineer,Canada,CA,Northern America,[]
2871,105321.0,TAL International,presencial,glassdoor,2019-07-19,data engineer,Canada,CA,Northern America,[]
2872,105345.0,Accenture,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,['sql']
2873,75652.0,Deloitte,presencial,glassdoor,2019-10-25,data engineer,Canada,CA,Northern America,['sql']
2874,77220.0,SkyHive (Canada),presencial,glassdoor,2019-10-22,data engineer,Canada,CA,Northern America,['sql']
2875,100088.0,Adaware Software,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,"['python', 'sql']"
2876,100366.0,SkyHive (Canada),presencial,glassdoor,2019-10-23,data engineer,Canada,CA,Northern America,['sql']
2877,102210.0,Pythian,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,"['snowflake', 'presto', 'sql']"
2878,4303.0,MAGNA GLOBAL,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,['sql']
2879,14416.0,TAL International,presencial,glassdoor,2019-07-26,data engineer,Canada,CA,Northern America,[]
2880,67743.0,JM Group,presencial,glassdoor,2019-09-13,data engineer,Canada,CA,Northern America,['sql']
2881,35408.0,MobSquad,presencial,glassdoor,2019-10-22,data engineer,Canada,CA,Northern America,['sql']
2882,35593.0,Aviva,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,"['python', 'sql']"
2883,42256.0,Affinity Building Systems,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,[]
2884,139787.0,Glu Mobile,presencial,glassdoor,2019-10-29,data engineer,Canada,CA,Northern America,['sql']
2885,139945.0,Harnham,presencial,glassdoor,2019-11-09,data engineer,Canada,CA,Northern America,"['python', 'sql']"
2886,143199.0,Mentor Tech Source,presencial,glassdoor,2019-10-17,data engineer,Canada,CA,Northern America,['sql']
2887,66368.0,Atacama Agência Digital,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,['sql']
2888,95638.0,Calliere Group,presencial,glassdoor,2019-10-25,data engineer,Canada,CA,Northern America,['python']
2889,114083.0,Amazon,presencial,glassdoor,2019-11-06,data engineer,Canada,CA,Northern America,"['python', 'sql', 'excel']"
2890,114315.0,CircleCI,presencial,glassdoor,2019-10-25,data engineer,Canada,CA,Northern America,['sql']
2891,124662.0,Atacama Agência Digital,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,['sql']
2892,105592.0,Manulife,presencial,glassdoor,2019-10-19,data engineer,Canada,CA,Northern America,[]
2893,133099.0,Ratehub,presencial,glassdoor,2019-09-18,data engineer,Canada,CA,Northern America,['sql']
2894,46786.0,DMTI Spatial,presencial,glassdoor,2019-09-04,data engineer,Canada,CA,Northern America,['sql']
2895,62009.0,Alquemy,presencial,glassdoor,2019-10-21,data engineer,Canada,CA,Northern America,['sql']
2896,8937.0,Principal Recruiting Group,presencial,glassdoor,2019-09-30,data engineer,Canada,CA,Northern America,['python']
2897,12426.0,Continental Technology Solutions,presencial,glassdoor,2019-08-19,data engineer,Canada,CA,Northern America,['python']
2898,20787.0,Ontario Teachers' Pension Plan,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,['sql']
2899,121924.0,New/Mode,presencial,glassdoor,2019-10-31,data engineer,Canada,CA,Northern America,"['tensorflow', 'r']"
2900,50844.0,SS&C Advent,presencial,glassdoor,2019-10-21,data engineer,Canada,CA,Northern America,[]
2901,50927.0,RaceRocks,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,['python']
2902,53915.0,Paytm Labs,presencial,glassdoor,2019-11-08,data engineer,Canada,CA,Northern America,[]
2903,57803.0,MarketMuse,presencial,glassdoor,2019-10-30,data engineer,Canada,CA,Northern America,['python']
2904,57825.0,Amazon,presencial,glassdoor,2019-11-01,data engineer,Canada,CA,Northern America,['sql']
